,track_id,track_name,artist_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,time_signature
10554,4iMDkH8t3Sooaj3uCzpYP2,Can't Be Friends,Trey Songz,60,0.709,0.599,7,-3.734,1,0.0304,0.095,0.0,0.0973,0.735,118.975,4.01,4
10555,21HsYHv69ylcFs19jp1jr3,99 Year Blues,Hot Tuna,0,0.368,0.871,9,-6.462,0,0.0992,1.24e-05,0.932,0.275,0.33,136.861,3.6,4
10556,5jr6pG3khBcBXZRm8NogSe,Baby I'm Yours,Breakbot,65,0.371,0.341,10,-9.475,1,0.0319,0.57,3.09e-05,0.101,0.196,89.038,6.12,1
10557,1igNNjcwtgEninUPfG8Ijy,2010: Nogales Wall Drone (Live),Glenn Weyant,0,0.564,0.807,1,-5.453,1,0.0372,2.23e-05,0.000794,0.132,0.434,114.744,3.34,4
10558,3oUphdZVPyrsprZ8FgbmQS,I Need A Dollar,Aloe Blacc,71,0.232,0.398,9,-9.574,1,0.0305,0.691,0.384,0.159,0.038,79.799,5.59,4
10559,5tHGkByx23eb8apgtAVUv4,99 Year Blues,Hot Tuna,0,0.324,0.869,9,-11.574,1,0.0904,0.000302,0.453,0.177,0.154,151.837,3.72,4
10560,3Rc2ajBMInxeNGVkMPC92Y,Dancing On My Own,Robyn,58,0.259,0.583,2,-9.489,1,0.0418,0.0249,0.978,0.328,0.24,111.153,2.61,4
10561,6DeRgcpzrwp1WsZ0xbXkL3,Indian Shot (Original Mix) - Best Of 2010,Sébastien Léger,0,0.387,0.839,4,-5.607,0,0.0428,0.0358,0.0,0.143,0.918,186.116,3.84,4
10562,2kIq7Oq6YNfdUuTrmPC4w1,Ordinary Girl,Hannah Montana,65,0.779,0.725,11,-7.128,1,0.145,0.0259,0.0,0.0946,0.335,131.997,3.79,4
10563,5GbEOjNKVbq6BnqQDmMS7v,The Beginning (Original Mix) - Best Of 2010,Sam Paganini,0,0.814,0.682,6,-10.281,0,0.0576,9.27e-05,0.757,0.4,0.265,123.993,6.31,4
10564,6TdjL9oRhA9YuddwXZkw1B,To Catch a Predator,Insane Clown Posse,59,0.296,0.0792,10,-16.569,0,0.0389,0.902,0.591,0.128,0.496,110.95,1.04,3
10565,0zcWL1OxmFbtkK9p150cVv,Fireworks & Beer - Live On WFMU 2010,The Bloody Muffs,0,0.479,0.311,4,-11.364,1,0.0324,0.61,0.00147,0.112,0.103,145.898,4.29,4
10566,1DyV9obL0pPibOjW5ufg15,Stuck In The Moment,Justin Bieber,64,0.523,0.944,7,-3.581,0,0.0837,0.00336,0.557,0.119,0.324,139.997,4.06,4
10567,6r4ywc6RoLlfY1PRLTgZB4,"Vi to e en demo - ""Aldri"" 2010 Demo",Razika,13,0.804,0.497,5,-10.347,0,0.0716,0.00923,0.854,0.738,0.336,124.992,7.72,4
10568,1nYWTzy5zu3zEPNgB1sItW,Speak Now,Taylor Swift,58,0.757,0.634,5,-7.993,0,0.0299,0.102,0.0,0.103,0.76,119.985,3.52,4
10569,2unFlAVPNxjkVXbSqTleyC,Too Many Years,Jorma Kaukonen,0,0.729,0.957,9,-6.202,0,0.153,0.0021,0.601,0.0326,0.249,146.981,5.72,4
10570,4zXa17K83Pp6N2yXdVc2sv,You're The Best,"Joe ""Bean"" Esposito",66,0.758,0.646,0,-3.662,1,0.0721,0.356,0.0,0.473,0.877,128.03,3.11,4
10571,0dMpWnVmCnsQcEuL7hAuwC,"Yoshio, 19 years old - Remix",Gattuso,0,0.585,0.8,0,-6.345,0,0.083,0.00123,0.000287,0.169,0.413,140.104,3.69,4
10572,1MzlQlMCHU4zSyHjVGbMln,Chances,Five For Fighting,58,0.608,0.544,11,-6.465,0,0.0474,0.15,0.00062,0.146,0.381,68.861,3.05,4
10573,1bYUQNiYVBwIxFLgpHebmq,Guareber Recordings Winter 2010 Compilation - Continuous DJ Megamix 2,Alex Daytona,0,0.584,0.793,8,-11.58,1,0.0386,0.335,2.17e-06,0.037,0.793,108.847,3.74,4
10574,5xZtUAVUVfjBtVtMOgMkyy,What's My Name?,Rihanna,59,0.359,0.784,7,-4.404,1,0.0438,0.0181,2.72e-05,0.0989,0.444,78.494,3.37,4
10575,0Tj94VWKM8UKy0mRfnod8y,Guareber Recordings Winter 2010 Compilation - Continuous DJ Megamix 1,Alex Daytona,0,0.337,0.92,4,-7.21,0,0.0539,0.00275,0.764,0.673,0.737,139.953,12.84,4
10576,1mCNkrKh9NEgxJWUqHnEgo,Not Strong Enough,Apocalyptica,67,0.551,0.893,7,-2.628,1,0.0543,0.00166,0.0,0.348,0.794,125.083,3.67,4
10577,476lzTosWuin3fq5tjY4N0,Trust in Me If You Are Blind - Demo May 2010,Joy/Disaster,0,0.36,0.12,10,-17.301,1,0.0356,0.989,0.00732,0.129,0.255,124.39,2.44,4
10578,378mItCjQmneVWUNy4Vpce,I Don't Know,Ryan Bingham,58,0.691,0.828,1,-3.909,0,0.0749,0.113,0.0,0.358,0.678,75.519,3.82,4
10579,4cxp59jEfsFxhtlE3rSyqs,99 Year Blues,Jorma Kaukonen,0,0.526,0.9,2,-6.628,1,0.038,0.0747,0.527,0.957,0.709,106.84,6.8,4
10580,3BXe9ZWHc05Ejzo51NuQVG,Whole Damn Town,Turnpike Troubadours,57,0.757,0.666,4,-5.387,0,0.1,0.0418,0.0146,0.025,0.968,97.414,3.9,4
10581,59JWFDB5MWRY9De1LAntoM,14 Hormonal Years - Ginola Remix,Simon Bird,0,0.534,0.974,10,-4.377,0,0.087,4.9e-05,0.344,0.141,0.103,147.023,3.69,4
10582,3kNVYo6BJE9AENxzokM9YC,Muerte En Hawaii,Calle 13,76,0.516,0.917,11,-3.186,0,0.0827,0.0139,6.37e-06,0.36,0.635,145.821,3.62,4
10583,4XwIdAnkHj4ZIjThp2d6jW,2 1/2 Year Itch,Jay Garrett,0,0.551,0.769,8,-10.946,1,0.0359,0.275,1.62e-05,0.256,0.773,106.771,3.17,4
10584,1r0XfrhdG6bsiS4oe1QM96,A Year Without Rain,Selena Gomez & The Scene,59,0.378,0.666,2,-6.568,1,0.0949,0.298,0.0,0.0966,0.398,173.423,4.22,4
10585,1pLGoDbNxJsoffLqD27Grl,What Are Doing New Year's Eve,Rare Gems Odysse's Charles & Sandy Givings,0,0.396,0.979,2,-9.138,0,0.0878,0.000994,0.609,0.136,0.259,161.461,8.36,4
10586,0hRPRbA2B1CYmGNhWhFjwF,Fall For Your Type (feat. Drake),Jamie Foxx,60,0.643,0.693,1,-5.645,0,0.0946,0.00595,0.000118,0.0726,0.083,140.0,3.95,4
10587,6BePGU7cGlyc1FTvdRD5ik,12 Years Later - Radio Cut,Dj Gard,0,0.764,0.858,1,-5.458,1,0.0646,0.0012,0.132,0.674,0.83,128.009,7.29,4
10588,4QNUrye1HgJPOpDjiporuR,Fool for You (feat. Philip Bailey),CeeLo Green,57,0.8,0.536,7,-9.533,1,0.0893,0.127,0.0,0.106,0.247,95.03,4.06,4
10589,7yAV33H7mjvnqCo0EeCnh0,Change Is Coming Up - Nacho Chapado Vocal 2010 Mix,Nacho Chapado,0,0.36,0.973,1,-4.538,1,0.0649,0.0149,0.0379,0.23,0.384,130.118,7.06,4
10590,780W6YW5HFANQLR77Owern,"When She Loved Me - From ""Toy Story 2"" / Soundtrack Version",Sarah McLachlan,63,0.665,0.848,10,-4.926,1,0.0386,0.0148,0.000118,0.1,0.196,119.897,3.55,4
10591,1TOccI19m10GeoTLnQlxnQ,Change Is Coming Up - Nacho Chapado Vocal 2010 Mix,Nacho Chapado,0,0.431,0.79,9,-7.946,1,0.0489,0.0166,0.0,0.416,0.635,131.984,2.95,4
10592,74HYrIbnpc2xKCTenv5qKM,Window Seat,Erykah Badu,61,0.608,0.569,0,-7.227,1,0.0284,0.537,0.0,0.097,0.238,159.845,3.97,4
10593,77Z3EhYQYQT2JWuJYnuo3s,New Year's Eve - Live,Tom Kay,0,0.73,0.946,0,-8.177,0,0.0562,0.00177,0.71,0.449,0.379,126.011,5.46,4
10594,2D4D3hiOf5U0W6SvJoCQph,"Get Outta My Dreams, Get Into My Car",Billy Ocean,65,0.286,0.703,4,-4.491,0,0.0348,0.00847,7.39e-05,0.142,0.259,151.297,5.45,4
10595,3svJHvKqwi6FNIzRBn0RPl,Change Is Coming Up - Nacho Chapado Vocal 2010 Mix,Nacho Chapado,0,0.715,0.73,7,-5.046,0,0.0351,0.845,0.00435,0.313,0.514,125.071,3.82,4
10596,1xADYlM5rjnbJvAW2tc0qF,Ain't No Grave,Johnny Cash,63,0.32,0.723,11,-6.164,0,0.0617,0.45,0.0166,0.131,0.58,175.331,6.24,4
10597,0VdokZBL7c7NQLT0Dpnmva,Change Is Coming Up - Nacho Chapado Vocal 2010 Mix,Nacho Chapado,0,0.795,0.931,6,-8.238,0,0.057,0.00452,0.896,0.719,0.146,126.993,7.06,4
10598,7ENNmSQQajwKTPX0m7ejYA,Tragos Amargos,Ramon Ayala Y Sus Bravos Del Norte,57,0.823,0.438,9,-8.728,0,0.279,0.537,0.0,0.105,0.59,92.047,2.74,4
10599,4VIutswqBz5QxkpYk8ZWPJ,Y2010,C-System,0,0.497,0.898,11,-4.292,1,0.0461,8.59e-06,0.795,0.159,0.676,120.015,2.8,4
10600,61HQWI1Woxup7CnGwVUsdI,Written in the Stars (feat. Eric Turner),Tinie Tempah,58,0.701,0.931,8,-0.945,0,0.243,0.239,0.0,0.194,0.362,79.996,4.03,4
10601,77oXwEnd9tkpzKdBE30acc,99 Year Blues - Live,Hot Tuna,0,0.166,0.194,1,-18.24,1,0.0376,0.893,0.946,0.21,0.106,139.486,3.73,4
10602,0vvt4IZOMkRug195S4MUq0,If This Was A Movie,Taylor Swift,58,0.865,0.878,1,-2.637,0,0.271,0.252,0.0,0.107,0.763,140.075,4.86,4
10603,1tLqFPBdhzEoLr67HkqAC6,99 Year Blues (Live),Hot Tuna,0,0.246,0.854,1,-5.507,1,0.0631,2.89e-05,0.0108,0.369,0.105,108.987,3.83,4
10604,0eUzRaG60gimqQJ02oSUnH,Roman's Revenge,Nicki Minaj,60,0.76,0.595,1,-6.366,1,0.0391,0.00544,0.0,0.241,0.361,131.497,4.4,4
10605,5XAVPJmM0Go25LjAUY9IpO,Happy New Year - Original Mix,Purple Star,0,0.802,0.944,11,-6.314,0,0.0636,0.00138,0.896,0.1,0.358,126.004,7.65,4
10606,4bZi0vF5fPvB2g8JiWDARW,Evelyn Evelyn,Evelyn Evelyn,61,0.599,0.888,11,-2.931,0,0.0514,0.0273,0.0,0.28,0.833,121.05,3.29,4
10607,3dKMqK43G7NQxct6E4tubE,The Most Wonderful Time of the Year,Family,0,0.775,0.777,1,-8.216,1,0.0784,0.00475,0.888,0.123,0.0441,127.981,6.71,5
10608,2s2nAHl0uelukXWMozMraH,Riptide,Sick Puppies,57,0.799,0.416,7,-9.547,1,0.0428,0.00765,2.07e-06,0.122,0.818,125.01,4.01,4
10609,1s9aBghkEWu9xpQ1o4NPx5,Happy New Year - Original Mix,Purple Star,0,0.635,0.3,2,-12.479,1,0.0804,0.904,0.0138,0.111,0.367,83.466,3.5,4
10610,3HRQtRUYnnuZY7fE900XtJ,Don't Stop Believin',Journey,65,0.912,0.673,2,-8.91,1,0.109,0.0995,0.0,0.103,0.123,120.157,3.8,4
10611,6IBpo6aqWxVCoEMuROE9V3,"Spy Catcher - Reunion-Gig Live at Nordportal, Baden, 2010",Blown Mad,0,0.704,0.969,1,-6.786,1,0.216,0.000216,0.86,0.078,0.234,138.031,6.52,4
10612,3b6yQRfPf0wPiEKCTA46ZO,Strong Enough,Matthew West,58,0.549,0.969,1,-2.763,1,0.049,1.16e-05,0.106,0.104,0.348,101.055,3.41,4
10613,2p2DogQ4BCbA9BFX1G9Uto,I'm Just a Face in the Crowd (2010),Hogsnort Rupert,1,0.233,0.916,0,-6.267,0,0.156,0.000173,2.29e-05,0.385,0.273,70.313,1.22,4
10614,2EdZIRMxTX4lfbGzLLRh8f,2nd Sucks,A Day To Remember,60,0.674,0.899,9,-5.115,1,0.193,0.011,0.0,0.327,0.604,95.999,3.19,4
10615,0enEv1xQjqsKoELLgzDd8m,"Count Vac - Reunion-Gig Live at Nordportal, Baden, 2010",Blown Mad,0,0.536,0.871,8,-5.603,0,0.0392,0.0357,0.829,0.161,0.237,131.995,3.16,4
10616,6VQ2fI8goSX8mpSvytXkXR,Idilio,Willie Colón,72,0.602,0.863,5,-5.423,0,0.0773,0.0178,0.0,0.389,0.732,150.183,3.44,4
10617,1LyFJLR9fXONzDUGwsvG0A,"Two Spiritual Songs, Op. 4: I. Psalm (2010)",Kiev Chamber Choir,1,0.193,0.117,2,-23.614,1,0.0411,0.916,0.949,0.386,0.0766,98.796,44.13,5
10618,4Dio1t8RHzLv1nfPJTSZyP,Whip My Hair,WILLOW,63,0.63,0.91,11,-2.919,0,0.144,0.0287,0.0,0.196,0.743,116.98,2.8,4
10619,3BC2ITN6m8A8SOn5m0fjQ3,"Who's Back - Reunion-Gig Live at Nordportal, Baden, 2010",Blown Mad,0,0.617,0.947,11,-6.257,0,0.166,0.0507,0.093,0.644,0.542,140.016,7.54,4
10620,2l8sAa7La9rjejJAmHdPEB,Count On You (feat. Jordin Sparks),Big Time Rush,58,0.448,0.824,2,-5.508,1,0.0478,0.294,3.81e-05,0.662,0.463,185.217,3.45,4
10621,6WbN2ubJs3lEkb318pTrWk,"Pink Cadillac - Reunion-Gig Live at Nordportal, Baden, 2010",Blown Mad,0,0.303,0.954,2,-5.904,1,0.225,0.00468,0.706,0.848,0.331,152.673,6.95,4
10622,3h8KGJn9UFX2cfjN78iMVF,Y Cómo Es El,Marc Anthony,70,0.568,0.865,1,-7.401,1,0.0289,0.472,0.000425,0.0845,0.421,110.85,5.81,3
10623,72wVUqm3NFak6T7T6NeDn3,"Rockabilly Guy - Reunion-Gig Live at Nordportal, Baden, 2010",Blown Mad,0,0.826,0.643,2,-6.258,0,0.0422,0.0706,0.0,0.385,0.693,120.055,3.57,4
10624,5UcphALlWd7sBBySclJvAi,Home,One Direction,67,0.797,0.41,9,-5.777,0,0.032,0.158,0.0,0.0552,0.789,83.963,4.08,4
10625,6Z6BTDA2h0RRNkBbypSF08,"Two Spiritual Songs, Op. 5: II. Alleluia (2010)",Kiev Chamber Choir,1,0.633,0.917,9,-7.252,1,0.0858,0.0952,0.551,0.262,0.564,140.011,4.9,4
10626,7M68YTelBnT9P1eO1idOOs,Blame It On Waylon,Josh Thompson,58,0.655,0.624,11,-5.795,1,0.0528,0.161,4.09e-06,0.158,0.578,162.167,3.74,4
10627,404MOkxfEvNCr5rWOY8NDZ,"Jp Free - Reunion-Gig Live at Nordportal, Baden, 2010",Blown Mad,0,0.566,0.998,7,-3.405,1,0.0692,0.003,0.815,0.46,0.5,140.012,4.85,4
10628,08Bfk5Y2S5fCxgxk371Eel,S&M,Rihanna,59,0.59,0.698,11,-4.262,1,0.0286,0.000176,0.0,0.107,0.352,95.975,3.73,4
10629,1UaFlUM2J92KuB9RmJZU59,Breath by Breath (Mellow Mix 2010) [feat. Jade Lundgren],Jesse Mader,0,0.866,0.906,7,-6.354,1,0.0945,0.00107,0.198,0.0346,0.187,128.009,7.94,4
10630,15fZHvjZXoAILTvmt4EXIk,Who Are You When I'm Not Looking,Blake Shelton,58,0.436,0.95,5,-2.627,1,0.057,0.0826,1.08e-06,0.149,0.352,162.088,4.03,4
10631,1rjggGQznYhmyq4msu7455,What The Hell Are U Waiting 4 - 2010 Refix,Headbanger,2,0.635,0.894,9,-7.558,1,0.0455,2.6e-05,0.755,0.162,0.612,145.0,6.46,4
10632,0FkCbt8AiKnj7HRrS2R2Hi,Bad News,Whitey Morgan and the 78's,58,0.365,0.606,1,-7.174,0,0.0415,0.00757,0.052,0.103,0.191,114.995,4.18,4
10633,0qqLCpZY2kUkOOkOs84zD0,New Year's Greetings - Demo with Phil Kakulas,The Triffids,0,0.725,0.913,7,-0.771,1,0.03,0.447,0.000515,0.0761,0.861,133.276,2.96,4
10634,4H1aZMAqnzICsnFVDf6Lxc,Love I,The Green,59,0.548,0.42,0,-7.842,1,0.0277,0.198,4.46e-06,0.0899,0.196,128.012,5.32,4
10635,3my8nYpb74vfIPyRPo0zVq,Show Me How You Burlesque (Burlesque) - Original Motion Picture Soundtrack,Christina Aguilera,56,0.409,0.912,2,-8.407,1,0.0585,0.00128,0.204,0.216,0.399,160.103,7.14,4
10636,1qk7qMFxsLQbW0iLDLYtZ9,2010年ぐらいならヒットしそうなラップソング,アキオ名義,2,0.617,0.654,0,-4.473,1,0.0295,0.265,0.0,0.151,0.541,122.052,3.56,4
10637,2ZhswJTKMkNNTAjrTmPhOJ,Knives and Pens,Black Veil Brides,61,0.899,0.716,4,-3.849,0,0.0691,0.00523,0.00461,0.0502,0.464,127.017,7.65,4
10638,1tkRCqTaPTlnkl170wPHZD,Good Year to Be on Top,Jeff Horwich,0,0.78,0.72,11,-5.914,0,0.0278,0.28,0.591,0.132,0.583,108.685,3.92,4
10639,4ZlQzskKkK4jsbcqO96luB,Blow My Brains Out,Tikkle Me,60,0.445,0.724,0,-4.079,1,0.0422,0.239,0.00044,0.121,0.776,172.622,2.7,4
10640,0A8KXzYzxv8MnzX87H8zro,Change Is Coming Up - Nacho Chapado Coming Up Vocal 2010 Remix,Nacho Chapado,0,0.605,0.787,5,-3.002,1,0.0308,0.0396,1.42e-06,0.163,0.374,114.987,4.35,4
10641,2USyvcBpPjhW0rgiD2R8Bp,Mariposa Traicionera,Maná,65,0.215,0.934,0,-5.741,1,0.119,0.0579,0.00334,0.127,0.358,169.929,5.97,4
10642,47pjknLrlBxny1ilcmTUv5,Self-search after ten years ~ Eve of singularity ~,Charm Strawberryfields w / M.,0,0.762,0.387,10,-8.643,0,0.0277,0.239,0.00756,0.13,0.274,109.959,3.99,4
10643,5p2wzL0TEegwXc2v3vFbnb,Don't Mind If I Do,Mac Miller,60,0.516,0.646,9,-8.595,0,0.0749,0.257,1.3e-05,0.102,0.789,159.947,3.65,4
10644,76k5GOaEmzwBVC5V7p2o5r,"Shake Your Moneymakey - Reunion-Gig Live at Nordportal, Baden, 2010",Blown Mad,0,0.47,0.948,10,-3.708,1,0.0539,0.000773,0.000373,0.0916,0.716,82.491,3.29,4
10645,3Tj1luJyKPQt7WbrqpJ2Az,Cold Wind Blows,Eminem,64,0.455,0.872,4,-1.925,0,0.0961,0.000294,0.642,0.0458,0.804,75.024,2.57,4
10646,4XB9namFpHdIUdQ8EFYqgE,A Political Year Dirge,Night Shadows,0,0.824,0.818,10,-4.396,0,0.18,0.173,0.0136,0.21,0.844,92.978,3.16,4
10647,5IOvmtSHxMrvM8flm50PjB,Asi Como Hoy,Los Alegres de la Sierra,64,0.203,0.27,2,-20.012,0,0.0475,0.95,0.263,0.159,0.107,119.622,8.5,1
10648,283wJtKLfNl6WafKekxr27,Happy New Year Everyone from the Mann Family Players,Song a Day,0,0.595,0.83,4,-3.836,0,0.0379,0.046,0.0,0.361,0.494,139.922,4.24,4
10649,6L4PjBaEjTxI0sOBGq8OQg,Halfway There,Big Time Rush,57,0.716,0.361,7,-15.617,1,0.87,0.966,2.21e-06,0.561,0.285,95.111,1.13,4
10650,0kcUbLekuKUD9xOapTznAC,"Evil Hearted Ada - Reunion-Gig Live at Nordportal, Baden, 2010",Blown Mad,0,0.321,0.64,2,-10.023,1,0.0324,0.28,0.0,0.718,0.414,146.172,3.57,3
10651,2Y48Q7HryWdPJZypJotjlJ,The Boys of Fall,Kenny Chesney,57,0.615,0.521,11,-13.135,0,0.942,0.955,0.0,0.848,0.297,72.717,1.4,3
10652,7ceOZ2yRotydbgDtVsT7nz,"Three Spiritual Songs, Op. 3: III. Eastern Psalm (2010)",Kiev Chamber Choir,1,0.665,0.878,6,-4.745,0,0.206,0.00325,0.0,0.0663,0.394,93.047,5.32,4
10653,4qZh3yJ7tILlDD0Wmv7Ftj,"String Quartet No. 3, ""Mishima"": VI. Mishima / Closing",Philip Glass,65,0.685,0.753,6,-4.312,0,0.0897,0.494,0.815,0.0811,0.929,99.977,4.46,4
10654,7CookiCxDjzKSyOcVlLQL8,"Two Spiritual Songs, Op. 6: I. Cherubic Hymn (2010)",Kiev Chamber Choir,1,0.747,0.716,6,-6.037,1,0.0694,0.295,0.0,0.0868,0.385,100.863,4.53,4
10655,4N60XfcTE1ysLZGbYgnYXq,Mean,Taylor Swift,57,0.516,0.933,6,-9.15,0,0.0546,0.000134,0.847,0.55,0.32,139.991,7.71,4
10656,1v3gCj3teqmg06W6AD8TjV,Afrika - Coyu '10 Years Later' Mix,DJ Chus,0,0.764,0.719,10,-6.939,0,0.0769,0.0613,0.0,0.0982,0.452,106.96,2.77,4
10657,7ksYJ95P5vP87A0GH34CIk,Ridin' Solo,Jason Derulo,60,0.615,0.276,9,-15.196,0,0.947,0.99,5.91e-06,0.397,0.875,202.84,0.36,3
10658,18j5EU6GsiCU9LRU5tesn5,It's That Time Of Year (Merry Christmas Time),The Crosstones,0,0.778,0.776,9,-5.359,1,0.0362,0.0338,0.0216,0.0772,0.361,127.049,4.13,4
10659,3QOmgrh6ElgcPKwOAnbwgu,The Best Day,Atmosphere,59,0.671,0.22,9,-10.605,1,0.101,0.855,0.0,0.176,0.796,140.677,2.63,4
10660,4dfSU5xaJhZWmqqP4ySiU7,"Three Spiritual Songs, Op. 1: I. Cherubic Hymn (2010)",Kiev Chamber Choir,2,0.506,0.632,10,-5.983,1,0.0392,0.596,0.0,0.141,0.483,139.957,3.21,4
10661,0NAT5pDG4XcYe9sUD3fR7k,Mi Ultima Carta,Prince Royce,63,0.394,0.847,2,-3.417,1,0.0492,0.00512,0.0,0.248,0.564,120.032,4.44,4
10662,4lhqal0Hq63U2wETCeBdG1,We Are One,12 Stones,64,0.482,0.844,7,-4.488,1,0.0336,0.00631,0.0,0.189,0.81,174.963,3.77,4
10663,0VUp3l4R3WBKUFRCTPlvRj,Remember The Youthful Years - Mohamed Ragab Remix,Suncatcher,0,0.559,0.826,4,-6.427,1,0.0664,0.0512,0.0,0.277,0.435,92.008,3.36,4
10664,3RJclnBV8g9mvHPtSzPf7c,Ride (feat. Ludacris),Ciara,60,0.766,0.682,1,-5.02,1,0.0419,0.0113,0.00016,0.104,0.833,127.966,4.06,4
10665,0cfk45j6AtZTtDexijkNQe,Work My Beats 2010 - Dj Suri & Markus Db More Drums Remix,Ivan Gomez,0,0.738,0.639,11,-7.766,0,0.327,0.155,0.0,0.0748,0.45,77.405,3.67,4
10666,51v7yO07BdGgP6hv0OaDe2,Romantic Flight - From How To Train Your Dragon Music From The Motion Picture,John Powell,64,0.697,0.775,10,-4.106,1,0.0636,0.139,0.0,0.0737,0.822,90.015,3.34,4
10667,100HrfMHSG6Vi3Yeluoyqf,"Also sprach Zarathustra, Op. 30, TrV 176: Introduction (From ""2001: A Space Odyssey"" and ""2010: The Year We Make Contact"") [Altered Version]",Richard Strauss,2,0.579,0.931,6,-5.164,0,0.0477,0.0303,0.0305,0.0845,0.697,124.008,3.7,4
10668,3O4d6DrxBDBgPxel0ANiHE,Outside,Mac Miller,59,0.487,0.961,4,-4.139,1,0.132,0.0415,1.15e-06,0.553,0.323,170.005,3.86,4
10669,6Y4hzHOrkXZpuiAPwqNkUl,Shuo - In Celebration of Chinese New Year - Live,Yi Chen,0,0.671,0.263,10,-14.758,1,0.0398,0.807,0.891,0.245,0.617,93.019,4.98,4
10670,7mxukykLaEKZp0VtCSOMli,Pinche Gente Alboretera,Los Buitres De Culiacan Sinaloa,63,0.745,0.994,2,-2.194,0,0.0497,0.0909,0.0546,0.0684,0.972,122.049,3.38,4
10671,7EzbmeeBbplLewpe0QpfmB,The Bomb (These Sounds Fall Into My Mind) - 2010 Frank Eikam Radio Mix,Sunrider,0,0.595,0.85,11,-6.647,1,0.0367,0.000213,0.0,0.0961,0.894,107.025,3.27,4
10672,0Di5p4ItolIUZB8c2P0pvs,"Wouldn't Change a Thing - From ""Camp Rock 2: The Final Jam""",Demi Lovato,63,0.383,0.482,0,-4.979,1,0.0286,0.458,0.00381,0.121,0.181,143.916,3.82,4
10673,4wfzQO8u5u7qCWCV0igHrY,The Bomb (These Sounds Fall Into My Mind) - 2010 Frank Eikam Radio Mix,Sunrider,0,0.595,0.85,11,-6.647,1,0.0367,0.000213,0.0,0.0961,0.894,107.025,3.27,4
10674,5ZiTzbMB53mIiP3I4uQCmt,Ritual,Ghost,59,0.641,0.582,4,-6.554,1,0.0483,0.127,0.00632,0.354,0.725,181.039,3.4,4
10675,0RagcJalcwPJgBJpApUdSn,Take What You Are Given (8 Track Digital Recording from 2010),Paul Louis Villani,0,0.626,0.975,6,-4.263,1,0.234,0.000424,0.461,0.286,0.329,146.983,2.94,4
10676,4Fqy2uZfTgX41UXWRcYqLk,Whore,Get Scared,60,0.626,0.52,9,-8.077,0,0.0892,0.175,0.0,0.13,0.257,77.468,4.69,4
10677,3fxRmXXKtPPpa3Yv6mx8qQ,Priority - Pole Folder 'Year of the Dragon' Mix,Michael & Levan,0,0.566,0.0587,2,-18.149,1,0.0473,0.828,8e-05,0.333,0.307,125.799,3.3,4
10678,2sCoROOlNQyFpRQEe6A5lv,Call Your Girlfriend,Robyn,57,0.529,0.67,2,-4.663,1,0.0303,0.117,0.0,0.334,0.286,141.893,4.88,4
10679,5KpTiM3ROSBsN1bueEUSFr,"Three Spiritual Songs, Op. 2: II. Psalm of David 23 (2010)",Kiev Chamber Choir,1,0.516,0.933,6,-9.15,0,0.0546,0.000134,0.847,0.55,0.32,139.991,7.71,4
10680,1UJNbgfTzG1gZZTWFJdMf1,Superfast Jellyfish (feat. Gruff Rhys and De La Soul),Gorillaz,63,0.452,0.788,7,-5.712,1,0.0326,0.00283,0.000116,0.441,0.793,126.739,5.37,4
10681,1lnDGVwxpnFZ26Pxt8yMpd,"Also sprach Zarathustra, Op. 30, TrV 176: Introduction (From ""2001: A Space Odyssey"" and ""2010: The Year We Make Contact"") [Reprise, Original Version]",Richard Strauss,0,0.498,0.701,7,-9.008,1,0.0347,0.00102,0.0122,0.123,0.286,110.266,4.19,4
10682,7v0hKO3RYhEXt2EPXf4AOS,Show Me A Good Time,Drake,57,0.314,0.644,1,-4.646,1,0.0345,0.0266,0.0,0.108,0.27,198.063,3.81,4
10683,6V1Ra41RPp8SFNPNdX2atn,"Twenty-Two Years Ago - From ""Seven Reasonable Answers""",Eleni Karaindrou,1,0.664,0.795,0,-5.054,1,0.0302,0.2,8.8e-05,0.282,0.924,88.026,2.52,4
10684,5DbAOJ5dYW5A9xBhkeb33t,Primo Victoria,Sabaton,69,0.64,0.6,11,-8.534,1,0.0318,0.0795,1.5e-06,0.106,0.593,84.969,2.87,4
10685,6jAsmDJI8iPhGWtS27kZ67,Only Girl (In The World),Rihanna,60,0.658,0.932,5,-9.063,1,0.0531,0.033,0.831,0.479,0.481,125.006,3.33,4
10686,5BJnGRkUbKMKLLLTAYIfRu,Black Winter Day (Magic And Mayhem - Tales From The Early Years),Amorphis,1,0.254,0.928,9,-5.885,0,0.318,0.487,1.33e-05,0.112,0.327,189.451,3.44,4
10687,2UWdUez9MB9yzL7Y81Mcip,The Suburbs,Arcade Fire,65,0.702,0.578,7,-7.901,1,0.0316,0.134,8.15e-06,0.0941,0.646,123.045,3.81,4
10688,66LeEMxD3HMvhSZm3cYaJi,Clubstream Orange 1 - One Year of DnB (Continuous Mix),Bjoern Mulik,0,0.554,0.824,5,-5.897,1,0.0496,0.0128,0.000802,0.476,0.963,168.956,2.72,4
10689,6XDBA3QWX51lDJ0oZbaJJN,Long Live,Taylor Swift,57,0.698,0.655,2,-9.78,1,0.0696,5.07e-06,0.9,0.0828,0.23,127.029,7.23,4
